incident_month,incident_year,injury_severity,latitude,longitude,month_year,shark_behaviour_generic,shark_behaviour_specific,site_category_cleaned,state_names,victim_injury,location,provoked_unprovoked,victim_gender,victim_activity,shark_common_name,shark_scientific_name,no_sharks,reference,injury_location,data_source,shark_identification_method,shark_behaviour,victim_age
9,2000,nan,-32.083333333333336,132.96666666666667,2000-09-01,bit_victim_board,bit_victim_board,coastal,South Australia,fatal,cactus beach,unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,sa papers 25.9.00,torso,media outlet,direct observation,bit victim & board,25.0
11,2000,nan,-18.666666666666668,146.5,2000-11-01,bit_victim_on_flipper,bit_victim_on_flipper,island_open_ocean,Queensland,uninjured,"orpheus island, juno bay",provoked,male,diving,tiger shark,Galeocerdo cuvier ,1.0,"asaf questionnaire, courier mail 24.11.2000",other: uninjured,ASAF questionnaire,direct observation,bit victim on flipper,28.0
11,2000,minor_lacerations,-31.983333333333334,115.75,2000-11-01,bit_foot,bit_foot,coastal,Western Australia,injured,"cottesloe beach, perth",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,daily tele 1.11.2000,foot,ASAF questionnaire,direct observation,bit victim on foot,52.0
11,2000,nan,-34.63333333333333,150.38333333333333,2000-11-01,bit_object,bit_equipment,coastal,New South Wales,uninjured,"kiama, jones beach",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,"fisheries report, questionnaire 16.4.2010",other: uninjured,ASAF questionnaire,"bite analysis, shark behaviour",bit body board being towed,40.0
11,2000,nan,-33.18333333333333,134.65,2000-11-01,swam_at_victim,swam_at_victim,coastal,South Australia,uninjured,venus bay,provoked,male,diving,white shark,Carcharodon carcharias ,1.0,sardi kate rodda report,other: uninjured,ASAF questionnaire,direct observation,swam towards victim,27.0
11,2000,major_lacerations,-31.983333333333334,115.75,2000-11-01,bit_leg,bit_leg,coastal,Western Australia,fatal,"cottesloe beach, perth",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,the australian 7.11.00.,"torso, leg",media outlet,direct observation,bit victim on leg,49.0
12,2000,minor_lacerations,-23.433333333333334,151.9,2000-12-01,bit_arm,bit_arm,coastal,Queensland,injured,"heron island, sykes reef",provoked,male,spearfishing,whaler shark,Carcharhinidae,1.0,daily telegraph 5.12.00,arm,media outlet,direct observation,bit victim on arm,38.0
12,2000,minor_lacerations,-19.25,146.81666666666666,2000-12-01,unknown,unknown,coastal,Queensland,injured,"townsville, flinders cay off townsville",unprovoked,male,diving,wobbegong,Orectolobidae,1.0,the daily telegraph 26.12.2000,"arm, hand",media outlet,"bite analysis, shark behaviour, geographical location, direct observation",unknown,
1,2001,nan,-26.383333333333333,153.08333333333334,2001-01-01,bit_object,bit_equipment,coastal,Queensland,uninjured,"noosa heads, main beach",unprovoked,male,boarding,tiger shark,Galeocerdo cuvier ,1.0,qld fisheries dept. bayden lane,other: uninjured,government report,"shark behaviour, geographical location, direct observation",bit surfboard,
1,2001,nan,-30.883333333333333,153.05,2001-01-01,bit_object,bit_equipment,coastal,New South Wales,uninjured,south west rocks,unprovoked,male,unmotorised boating,white shark,Carcharodon carcharias ,1.0,the daily telegraph 24.1.2001,other: uninjured,media outlet,direct observation,bit kayak,35.0
2,2001,other_teeth_marks,-29.6,153.33333333333334,2001-02-01,bit_object,bit_equipment,coastal,New South Wales,injured,brooms head ,unprovoked,male,boarding,tiger shark,Galeocerdo cuvier ,1.0,the daily telegraph 5.2.01,calf,media outlet,direct observation,bit surfboard,40.0
3,2001,other_teeth_marks,-33.96666666666667,114.98333333333333,2001-03-01,bit_leg,bit_leg,coastal,Western Australia,injured,"margaret river, prevelly beach",unprovoked,male,snorkelling,wobbegong,Orectolobidae,1.0,personal communcations,calf,ASAF questionnaire,direct observation,bit victim on leg,19.0
4,2001,major_lacerations,-30.633333333333333,153.01666666666668,2001-04-01,bit_leg,bit_leg,estuary_harbour,New South Wales,injured,"nambucca river, entrance",unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,the daily telegraph 3.4.2001,calf,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,40.0
4,2001,abrasion,-33.9,151.26666666666668,2001-04-01,bit_arm,bit_arm,coastal,New South Wales,injured,"bronte beach, sydney",provoked,male,snorkelling,wobbegong,Orectolobidae,1.0,the daily telegraph 9.4.2001,arm,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on arm,32.0
5,2001,minor_lacerations,-33.233333333333334,151.53333333333333,2001-05-01,bit_victim_board,bit_victim_board,coastal,New South Wales,injured,"lakes beach, budgewoi",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,"police report, questionaire, sunday telegraph 6.5.2001",torso,witness account,"bite analysis, shark behaviour, geographical location, direct observation",bit victim & board,37.0
10,2001,nan,-27.283333333333335,153.41666666666666,2001-10-01,bit_object,bit_equipment,coastal,Queensland,uninjured,"moreton bay, sovereign beach",unprovoked,male,unmotorised boating,tiger shark,Galeocerdo cuvier ,1.0,,unknown,other person account,"shark behaviour, geographical location, direct observation",bit rubber dinghy,31.0
10,2001,minor_lacerations,-16.916666666666668,149.25,2001-10-01,bit_arm,bit_arm,coastal,Queensland,injured,"pinnacles, coral sea, gbr",provoked,female,snorkelling,silvertip shark,Carcharhinus albimarginatus,1.0,"qld, dpi, pers comm 12.10.2001",arm,ASAF questionnaire,direct observation,bit victim on arm,20.0
11,2001,surface_wound,-28.816666666666666,153.53333333333333,2001-11-01,bit_object,bit_equipment,coastal,New South Wales,injured,"ballina, flat rock",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,"northern star, 24.11.01",torso,media outlet,"shark behaviour, geographical location",bit surfboard,49.0
12,2001,other_teeth_marks,-29.433333333333334,153.35,2001-12-01,bit_leg,bit_leg,coastal,New South Wales,injured,"yamba, main beach",unprovoked,male,swimming,wobbegong,Orectolobidae,1.0,lower clarance river 7.12.2001,foot,media outlet,bite analysis,bit victim on leg,14.0
12,2001,nan,-33.63333333333333,115,2001-12-01,circled,circled_victim,coastal,Western Australia,uninjured,"yallingup, honeycombs",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,sunday times wa 23.12.2001,other: uninjured,media outlet,"shark behaviour, geographical location, direct observation",circled victim,36.0
12,2001,nan,-34.25,115.01666666666667,2001-12-01,bit_object,bit_object,coastal,Western Australia,uninjured,canal rocks,provoked,male,spearfishing,white shark,Carcharodon carcharias ,1.0,west australian 9.2.2001,other: uninjured,media outlet,"shark behaviour, geographical location, direct observation",bit collecting bag,
1,2002,minor_lacerations,-33.3,115.68333333333334,2002-01-01,bit_leg,bit_leg,estuary_harbour,Western Australia,injured,river mouth off collie river,unprovoked,male,swimming,shortfin mako shark,Isurus oxyrinchus,1.0,"asaf questionnaire, west australian 2.2.2002",thigh,ASAF questionnaire,bite analysis,bit victim on leg,32.0
1,2002,abrasion,-32.733333333333334,152.18333333333334,2002-01-01,bit_object,bit_equipment,island_open_ocean,New South Wales,injured,"port stephens, fingal spit",unprovoked,male,boarding,bull shark,Carcharhinus leucas,1.0,nick otway & dennis reid report 29.1.2010,arm,witness account,bite analysis,bit surfboard,20.0
2,2002,minor_lacerations,-26.366666666666667,153.08333333333334,2002-02-01,bit_leg,bit_leg,coastal,Queensland,injured,"noosa, sunrise beach",unprovoked,male,boarding,whaler shark,Carcharhinidae,1.0,"asaf questionnaire, sunshine coast sunday 17.2.2002",foot,ASAF questionnaire,direct observation,bit victim on leg,36.0
2,2002,nan,-33.86666666666667,151.2,2002-02-01,bit_object,bit_equipment,river,New South Wales,uninjured,"parramatta river, cabarita, sydney",unprovoked,male,unmotorised boating,bull shark,Carcharhinus leucas,1.0,daily telegraph 9.2.2002,other: uninjured,media outlet,bite analysis,bit kayak,35.0
4,2002,nan,-30.283333333333335,153.13333333333333,2002-04-01,bumped,bumped,coastal,New South Wales,uninjured,coffs harbour,provoked,male,spearfishing,bull shark,Carcharhinus leucas,1.0,blogg report unknown date 2002.,other: uninjured,media outlet,direct observation,bumped victim on arm,
4,2002,major_lacerations,-32.3842203682647,133.925580207921,2002-04-01,bit_leg,bit_leg,coastal,South Australia,fatal,smokey bay,provoked,male,diving,white shark,Carcharodon carcharias ,1.0,daily telegraph 1.5.2002,leg,media outlet,direct observation,bit victim on leg,23.0
4,2002,other_teeth_marks,-32.93333333333333,151.75,2002-04-01,bit_leg,bit_leg,coastal,New South Wales,injured,"bar beach, newcastle",unprovoked,male,swimming,wobbegong,Orectolobidae,1.0,the daily telegraph 13.4.2002,foot,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,46.0
8,2002,nan,-31.966666666666665,115.75,2002-08-01,circled,circled_bumped_board,coastal,Western Australia,uninjured,"cove beach, perth, sth of cottesloe beach",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,personnal comm,other: uninjured,ASAF questionnaire,"shark behaviour, geographical location, direct observation",circled & bumped board,34.0
12,2002,minor_lacerations,-16.666666666666668,145.93333333333334,2002-12-01,bit_arm,bit_arm,coastal,Queensland,injured,"upolu cay, cairns",provoked,female,snorkelling,hammerhead shark ,Sphyrnidae,1.0,"pers comm/john rumney, courier mail 30/12/2002",arm,media outlet,direct observation,bit victim on arm,18.0
12,2002,abrasion,-33.78333333333333,151.28333333333333,2002-12-01,bit_leg,bit_leg,coastal,New South Wales,injured,"manly, shelly beach,  sydney",unprovoked,male,diving,wobbegong,Orectolobidae,1.0,personal comm.,thigh,ASAF questionnaire,direct observation,bit victim on leg,35.0
12,2002,major_lacerations,-28.05,153.41666666666666,2002-12-01,unknown,unknown,river,Queensland,fatal,miami lake (canals) gold coast,unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"qld dpi, gold coast bulletin 19.12.2002","torso, leg",government report,"bite analysis, shark behaviour, geographical location, direct observation",unknown,23.0
1,2003,minor_lacerations,-33.916666666666664,151.25,2003-01-01,attacked,bit_victim,coastal,New South Wales,injured,"coogee beach, sydney",unprovoked,male,swimming,wobbegong,Orectolobidae,1.0,bucksfreepress.co.uk 13.2.2003,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim,24.0
1,2003,nan,-33.86666666666667,135.16666666666666,2003-01-01,unknown,unknown,coastal,South Australia,uninjured,sheringa beach,unprovoked,female,boarding,white shark,Carcharodon carcharias ,1.0,port lincoln times 2.1.2003,other: uninjured,media outlet,"shark behaviour, geographical location, direct observation",unknown,
2,2003,minor_lacerations,-35.516666666666666,138.76666666666668,2003-02-01,bit_leg,bit_leg,coastal,South Australia,injured,"goolwa beach, adelaide",unprovoked,male,other: standing in water,wobbegong,Orectolobidae,1.0,"marine coastal community network, abc.net.au 18.2.2003",foot,media outlet,unknown,bit victim on leg,37.0
2,2003,major_lacerations,-28.1,153.1,2003-02-01,bit_leg,bit_leg,coastal,Queensland,fatal,"burleigh lake, goldcoast canal",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"qld dpi info, sun herald 9.2.2003",leg,government report,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,84.0
3,2003,other_teeth_marks,-29.416666666666668,153.35,2003-03-01,bit_leg,bit_leg,coastal,New South Wales,injured,"yamba, turner's beach",unprovoked,male,boarding,whaler shark,Carcharhinidae,1.0,daily examiner 26.3.2003.,foot,media outlet,"shark behaviour, geographical location, direct observation",bit victim on leg,
3,2003,other_teeth_marks,-32.53333333333333,115.71666666666667,2003-03-01,bit_other,bit_victim_on_body,coastal,Western Australia,injured,mandurah,provoked,male,diving,wobbegong,Orectolobidae,1.0,rory mcauley - wa fisheries,"torso, pelvic region",expert,direct observation,bit victim on body,
7,2003,nan,-12.183333333333334,136.76666666666668,2003-07-01,bit_object,bit_equipment,island_open_ocean,Northern Territory,uninjured,"nhulunbuy, bremmer island",unprovoked,male,unmotorised boating,tiger shark,Galeocerdo cuvier ,1.0,news.com.au article,other: uninjured,media outlet,"bite analysis, shark behaviour",bit kayak,37.0
10,2003,minor_lacerations,-30.283333333333335,153.13333333333333,2003-10-01,bit_foot,bit_foot,coastal,New South Wales,injured,"coff's harbour, charlesworth beach",unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,denis reid fisheries,foot,witness account,unknown,bit victim on foot,12.0
10,2003,minor_lacerations,-32.43333333333333,152.51666666666668,2003-10-01,bit_leg,bit_leg,coastal,New South Wales,injured,"seal rocks, lighthouse beach",unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,"personal comm, newcastle herald 3.11.2003",foot,ASAF questionnaire,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,22.0
11,2003,abrasion,-33.63333333333333,114.98333333333333,2003-11-01,attacked,bit_another_person_first,coastal,Western Australia,injured,"margaret river, mainbreak",provoked,male,swimming,wobbegong,Orectolobidae,1.0,augusta margaret riv mail,thigh,media outlet,direct observation,bit another person first,15.0
11,2003,abrasion,-33.96666666666667,114.98333333333333,2003-11-01,circled,circled_victim,coastal,Western Australia,injured,"margaret river, mainbreak",provoked,male,swimming,wobbegong,Orectolobidae,1.0,augusta margaret river mail,"leg, hand",media outlet,direct observation,circled victim,15.0
12,2003,other_teeth_marks,-33.96666666666667,114.98333333333333,2003-12-01,bit_leg,bit_leg,river,Western Australia,injured,"margaret river, prevelly",provoked,male,spearfishing,wobbegong,Orectolobidae,1.0,augusta margaret rivermail 10.12.03,leg,media outlet,direct observation,bit victim on leg,34.0
12,2003,nan,-38.266666666666666,144.53333333333333,2003-12-01,bit_object,bit_equipment,coastal,Victoria,uninjured,"ocean grove, collendina",unprovoked,male,swimming,whaler shark,Carcharhinidae,1.0,geelong advertiser 9.12.2003,other: uninjured,media outlet,direct observation,bit surfboard leg rope,
1,2004,other_teeth_marks,-33.983333333333334,114.98333333333333,2004-01-01,bit_other,bit_victim_on_body,coastal,Western Australia,injured,gnarabup beach,unprovoked,male,swimming,wobbegong,Orectolobidae,1.0,augusta margaret river mail 21.2.04,"torso, pelvic region",media outlet,direct observation,bit victim on body,
1,2004,nan,-34.56666666666667,150.86666666666667,2004-01-01,swam_at_victim,swam_at_victim,coastal,New South Wales,uninjured,"shellharbour, bass point, wollongong",unprovoked,male,diving,whaler shark,Carcharhinidae,1.0,illawarra mercury 13.1.04,other: uninjured,media outlet,"shark behaviour, geographical location",swam towards victim,
1,2004,other_teeth_marks,-30.566666666666666,152.98333333333332,2004-01-01,bit_leg,bit_leg,coastal,New South Wales,injured,"nambucca heads, scott's head beach",unprovoked,male,swimming,wobbegong,Orectolobidae,1.0,kiama independent 7.1.04,calf,media outlet,direct observation,bit victim on leg,8.0
1,2004,other_teeth_marks,-30.633333333333333,153.01666666666668,2004-01-01,bit_other,bit_victim_on_body,coastal,New South Wales,injured,nambucca heads,unprovoked,female,swimming,wobbegong,Orectolobidae,1.0,newcastle herald 22.1.2004,"torso, pelvic region",media outlet,direct observation,bit victim on body,
1,2004,major_lacerations,-33.13333333333333,115.68333333333334,2004-01-01,bit_victim_on_legs,bit_victim_on_legs,coastal,Western Australia,injured,"binningup beach, bunbury",provoked,male,spearfishing,white shark,Carcharodon carcharias ,1.0,sunday times 1.2.04,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on legs,46.0
2,2004,nan,-38.36666666666667,144.75,2004-02-01,bit_object,bit_object,coastal,Victoria,uninjured,"bridgewater bay, portland",provoked,male,diving,white shark,Carcharodon carcharias ,1.0,sa fisheries,other: uninjured,media outlet,unknown,bit collecting bag,
